transactionId,basket,customerType,totalAmount,returnLabel
2020093621,"[0, 5, 3, 0, 2, 5, 2, 1]",existing,208.0,0
9221020230,"[1, 4, 2]",existing,129.0,0
7275746370,[0],existing,75.0,0
4954160352,[4],existing,10.0,0
6791482294,"[0, 3, 3, 4, 3]",existing,140.0,1
9330190212,"[3, 4, 4, 4, 4, 4, 4, 4]",existing,632.0,1
5948335943,"[5, 0, 1]",existing,108.0,0
4478446599,"[3, 4, 1, 0, 2, 2, 4]",new,287.0,1
7172005668,"[3, 3, 4]",existing,102.0,1
1697848240,"[3, 4, 4, 1, 1, 4, 4, 4, 4]",new,486.0,1
2563021638,"[4, 4]",existing,136.0,1
6257750636,"[2, 1]",existing,20.0,0
7491500057,"[1, 4, 3, 5, 3]",existing,340.0,0
9506185163,"[0, 3, 1, 4, 4, 0, 5]",existing,322.0,0
8127069471,[5],existing,31.0,0
8938656121,"[4, 0, 4, 4, 4]",existing,50.0,0
6736545660,"[5, 1, 4, 4]",existing,132.0,0
1439129647,"[3, 4, 3, 0, 4]",new,450.0,1
2720085259,"[4, 1, 1, 3, 0, 2]",existing,774.0,0
8797590132,[3],new,56.0,1
4057024116,[1],existing,68.0,0
1270258247,"[0, 2]",existing,140.0,0
1045726410,"[3, 4, 4, 4, 4, 4]",existing,402.0,0
8817383964,"[4, 4, 4, 3, 4, 0]",new,426.0,1
6055975087,"[4, 4, 4, 2, 4, 4, 4, 1]",existing,464.0,1
7097439734,[0],existing,36.0,0
5039011926,"[2, 5, 0]",existing,,0
6231599650,"[2, 0, 4, 4, 4, 4]",existing,288.0,1
6328598141,"[4, 3, 5, 5, 3]",existing,310.0,0
4190773963,[3],existing,82.0,0
9000494296,"[1, 4, 5, 1, 0, 3]",existing,192.0,0
9443833624,"[4, 3]",existing,192.0,1
7421764223,"[4, 1, 3, 4]",existing,324.0,1
1635918536,[4],existing,10.0,0
8703834616,[3],new,61.0,1
6904604405,"[4, 5, 0, 2, 4, 5, 3]",existing,343.0,0
6537516947,[3],existing,35.0,1
7757166762,[1],existing,43.0,0
1890205128,"[2, 5]",existing,42.0,0
5712925363,[4],existing,41.0,0
9568625084,[1],existing,31.0,0
3476840685,"[4, 4, 3, 4, 4, 4, 4]",new,518.0,1
3339916099,"[4, 4]",existing,84.0,0
5173723416,[5],existing,84.0,0
1614997895,"[3, 3, 3]",new,270.0,1
2721270832,"[3, 5, 5, 2, 4, 4, 3, 5, 0, 3]",existing,630.0,0
3094429825,"[0, 2, 3, 3, 5, 2, 1]",existing,70.0,0
8105423580,"[0, 4, 3, 3, 3, 1, 4]",new,266.0,1
1060299140,"[3, 4, 3, 3, 4, 4]",existing,486.0,1
5934869544,"[3, 2, 0, 0]",existing,172.0,0
6493552418,"[3, 5, 4, 4, 3, 2]",existing,516.0,0
6165507508,"[4, 4, 3, 1]",existing,228.0,1
1209987524,"[1, 1, 4, 4, 5, 1]",existing,528.0,0
7308685533,"[0, 3, 2]",existing,105.0,0
5051038309,"[4, 2, 4, 5, 0, 5]",existing,102.0,0
2567575944,"[4, 0, 2, 3]",existing,152.0,0
7277181323,"[5, 1, 0, 3, 2]",existing,200.0,0
3136642132,"[5, 0, 5, 2, 5]",existing,285.0,0
8778964799,"[2, 1, 4, 5, 1, 5, 0]",existing,504.0,0
5287897073,"[4, 4, 4, 3, 3]",new,50.0,1
3513447558,"[4, 4, 2, 1, 0, 1]",existing,708.0,0
4454562996,"[2, 5, 0, 5, 4, 3, 0]",existing,602.0,0
8944002456,"[3, 1, 5, 4, 4, 1, 4, 3]",existing,792.0,0
8851366937,"[3, 1, 1, 0]",existing,260.0,0
8561661418,[0],existing,49.0,1
2083047740,[3],existing,63.0,0
2281261219,"[1, 4, 4]",new,132.0,1
6100891559,"[1, 3, 2, 2, 0, 0]",existing,102.0,0
4965000727,"[3, 3, 3, 2, 5, 0]",existing,234.0,0
4669958027,"[3, 1, 4, 5, 3]",existing,105.0,0
7325803001,"[2, 5, 2, 1]",existing,312.0,0
3232569812,"[3, 3, 2]",existing,234.0,0
9850328155,"[3, 1, 4, 4, 5, 1]",existing,186.0,0
1598472561,"[2, 0, 4, 0, 1]",existing,150.0,0
7894345672,"[1, 2, 3, 1]",existing,96.0,0
2156141474,"[3, 4]",new,146.0,1
9514266538,"[4, 4, 1, 0, 2, 4, 2]",existing,413.0,0
3659459173,[0],existing,63.0,1
7658937170,"[3, 4, 3, 1]",existing,320.0,1
4136279366,"[3, 3, 1, 2, 2, 3]",existing,270.0,0
7884092984,"[4, 0, 2, 4, 3, 0]",existing,150.0,0
9629941752,"[3, 2, 4, 2, 4]",existing,200.0,0
3251114222,"[0, 1, 4, 4]",existing,348.0,0
6286733863,[1],existing,10.0,0
4844403490,[4],existing,10.0,0
9025692372,"[1, 0, 5, 4, 1, 5, 1, 5]",existing,80.0,0
1862056692,"[4, 4, 4, 4]",existing,408.0,1
9504237995,"[1, 1, 1]",existing,144.0,0
9086935204,"[3, 3]",existing,160.0,1
4214034067,"[5, 0, 0, 0, 1]",existing,50.0,0
8380901312,"[5, 3, 4, 2, 1, 3, 4, 5]",existing,296.0,0
7949512976,"[0, 1]",existing,128.0,0
8581361040,[5],existing,99.0,0
1185570607,"[3, 2, 4]",existing,258.0,1
3991280603,"[4, 3, 4, 4, 3, 2, 4, 4, 4, 1, 3, 3]",new,372.0,1
7272425808,"[3, 2, 0]",existing,180.0,0
8691145992,"[2, 1, 1]",existing,75.0,0
5973294585,"[4, 4, 3, 4]",new,292.0,1
1323561180,"[1, 0, 5, 2, 2]",existing,215.0,0
6235424272,"[2, 0]",existing,178.0,0
9189288821,"[5, 0, 0, 5, 1, 1, 4, 5, 0, 0, 4, 0, 3]",existing,429.0,0
4935609111,"[3, 3, 4, 4]",existing,384.0,1
4287110788,"[4, 5, 3, 4, 4, 0]",existing,264.0,0
1587999563,"[0, 2, 2]",existing,174.0,0
7809925448,[0],existing,10.0,0
5967673551,[3],existing,118.0,1
3190120443,"[3, 1, 1, 5, 1, 2]",existing,534.0,0
9668999089,"[5, 0]",existing,138.0,0
9688197528,"[4, 2, 2, 0]",new,352.0,1
3598011490,[4],existing,43.0,0
8055723137,"[4, 3, 1, 2, 4]",existing,160.0,0
7318672432,"[2, 5, 5, 1, 2]",existing,195.0,0
4471669615,"[0, 4, 2, 2, 5, 2]",existing,492.0,0
3606116850,[0],existing,37.0,0
6328622044,"[1, 3]",existing,150.0,0
7195030760,"[3, 3, 0, 4, 5, 4, 1, 0]",existing,304.0,0
5152083780,"[4, 4, 4, 2, 4]",existing,225.0,0
6844709239,"[5, 3, 4, 2, 2]",existing,370.0,0
2941984366,"[3, 4, 3, 2]",existing,192.0,0
3694561410,"[4, 0, 5, 1, 2, 2]",existing,468.0,0
1483688701,"[5, 2]",existing,76.0,0
7980451890,"[5, 0, 2, 4]",existing,56.0,0
7168331866,"[1, 4, 1, 4, 3]",new,200.0,1
2197996973,"[3, 4, 2, 3, 4, 0, 4]",existing,126.0,1
2027507151,"[5, 0, 3]",existing,129.0,0
3336505528,"[1, 4, 1, 3, 3, 0, 4]",existing,560.0,0
5700316815,[0],existing,56.0,0
8486071019,"[4, 1, 4, 4, 3]",new,440.0,1
4130979780,"[4, 4, 4, 4, 3, 3, 4]",existing,385.0,1
9605282467,"[4, 3, 4, 2]",existing,348.0,1
5380105069,"[4, 1, 3, 2, 4, 4, 4, 3, 4, 3, 3, 2]",existing,972.0,1
8323998682,"[3, 3, 4, 3, 4, 3, 0]",new,574.0,1
7369986374,[4],existing,10.0,1
5223390128,"[3, 0, 2, 2, 1]",existing,660.0,0
8168388379,"[4, 0, 4, 4, 3, 4, 3, 3, 2, 3]",new,820.0,1
1601002798,"[3, 2]",existing,26.0,0
7367027546,"[3, 4, 3, 0, 4, 3]",new,288.0,1
7567115860,"[1, 3, 1, 1, 3]",existing,620.0,0
2907887243,"[1, 0, 4, 4, 3, 3, 4, 1]",existing,560.0,1
9977893293,"[0, 5, 2, 4, 0, 5, 3]",existing,623.0,0
1283090590,"[0, 3, 4, 0, 4, 2, 2]",existing,651.0,0
1849002649,"[3, 4, 4, 4]",existing,320.0,1
7096532172,"[4, 1, 4, 1]",existing,244.0,0
9948787402,"[4, 3, 4, 0, 3, 2]",existing,204.0,1
4189732986,[4],existing,25.0,0
7431882027,"[1, 3, 4, 4, 3]",existing,50.0,1
2692305976,"[1, 1, 1, 3]",existing,444.0,0
5171598243,"[0, 4, 1, 4]",existing,40.0,1
8074942199,[1],existing,53.0,0
6484191706,"[4, 5, 2, 3, 1, 0, 4]",existing,553.0,0
4607345919,"[3, 3, 3, 4, 4, 3, 2]",existing,91.0,1
1948757469,"[5, 0, 0, 1, 2]",existing,190.0,0
5565938472,"[4, 0, 1]",existing,99.0,0
5758402636,"[0, 3, 2, 4]",existing,248.0,1
6995861593,"[1, 3, 3, 5, 2, 1, 1, 2]",existing,448.0,0
5669963100,"[4, 5, 4, 0, 0, 3, 0]",existing,,0
8785519239,[4],existing,129.0,0
5725017453,[3],existing,72.0,0
7178002360,[2],new,43.0,1
4825070746,"[4, 4, 4, 4, 3]",new,365.0,1
3685089111,"[2, 3, 2, 1, 4, 5, 1]",existing,567.0,0
8148846919,[3],existing,68.0,0
1653648646,"[5, 2, 5]",existing,96.0,0
3031724959,"[1, 1, 4, 0, 5, 4, 4]",existing,147.0,0
8192451377,"[2, 4]",new,34.0,1
3042180016,"[4, 1, 4, 4]",new,312.0,1
5900005059,"[3, 3, 0, 4, 3, 4, 4, 1]",existing,440.0,0
8869550362,"[2, 2, 4, 3]",existing,548.0,0
9883441286,"[1, 2, 5]",existing,147.0,0
4491828172,"[1, 1, 3, 4, 4]",existing,245.0,0
2078294249,"[4, 4, 4, 4, 4, 3, 4]",existing,630.0,1
9432184267,"[3, 1, 0, 0, 2]",existing,305.0,0
1149037526,"[0, 2, 2, 3]",existing,40.0,0
7004863661,"[4, 5, 0, 4, 5]",existing,400.0,0
3170761348,[4],existing,35.0,1
9565382138,"[0, 1, 5, 1]",existing,352.0,0
3827181764,[4],existing,81.0,1
8003243200,[2],existing,51.0,0
5115917240,"[5, 0, 1, 1, 2, 5]",existing,150.0,0
1261315908,"[1, 4, 1, 4, 1, 4]",existing,168.0,0
9327368202,[1],new,46.0,1
4686714684,"[1, 5, 0, 5, 3]",existing,160.0,0
6289885125,"[4, 4, 2, 4, 4]",existing,70.0,1
2791391410,"[1, 0, 5, 3]",existing,144.0,0
6209478277,"[0, 3, 4, 4, 4, 0, 3]",existing,770.0,1
4904467002,"[2, 2, 3, 0, 1, 1, 1, 5, 4, 0, 0]",existing,792.0,0
5506347014,"[4, 2, 0, 2]",existing,392.0,0
9172437609,"[1, 3, 0, 3, 0, 4]",existing,252.0,0
3135911801,"[4, 2, 2]",existing,75.0,0
5176152622,"[4, 3, 1]",existing,339.0,1
3843622374,"[5, 1, 0, 3, 3, 3]",existing,156.0,0
7327550248,"[3, 3, 5, 1, 1, 5, 3, 0, 5]",existing,639.0,0
7560952910,"[3, 1, 1, 3, 0, 3, 4, 3, 2, 0]",existing,990.0,0
9101914677,"[3, 0, 1, 5, 5, 3]",existing,360.0,0
2100322774,[2],existing,36.0,0
5814015895,"[2, 1, 3, 2]",existing,288.0,0
8818061562,[2],existing,35.0,0
6775319132,"[3, 4, 4, 4, 3, 4]",existing,444.0,1
9643293719,"[4, 3, 4, 0, 1, 4, 4]",existing,462.0,1
7488294058,"[0, 5, 2, 1, 4, 2, 5]",existing,70.0,0
4053202374,"[0, 1, 2]",existing,141.0,0
6052743127,"[0, 3, 0, 0, 0, 2, 2, 4, 5]",existing,342.0,0
7789785660,"[4, 0, 4, 0, 4, 0]",new,348.0,1
5673525300,"[0, 1, 1, 4, 2]",existing,105.0,0
2645312346,"[5, 1, 4, 0, 2]",existing,295.0,0
2178305170,[4],existing,50.0,0
6755664943,"[2, 4, 1, 2, 4]",new,205.0,1
5588786792,"[2, 3, 1, 5]",existing,228.0,0
5988700434,"[3, 0, 2, 4, 4]",existing,200.0,1
3871068958,[4],new,78.0,1
2657093154,"[4, 0, 0, 4]",new,296.0,1
1910433180,"[1, 5, 1, 0, 3]",existing,105.0,0
7524220617,"[2, 5, 2, 5, 1]",existing,535.0,0
2310582122,"[0, 4, 5, 3, 2]",existing,225.0,0
4431723184,"[5, 1, 4, 3, 4, 1, 2, 3, 1, 5]",existing,210.0,0
2908612555,"[3, 2, 2]",existing,330.0,0
6768699984,"[4, 0]",existing,88.0,0
1764596527,"[5, 2, 1]",existing,102.0,0
1207864319,"[0, 1, 0, 1, 5]",existing,535.0,0
8770378798,"[3, 2, 0, 1, 3, 1, 1, 3]",existing,464.0,0
7790463264,"[5, 0]",existing,128.0,0
6387574846,"[2, 2, 0, 1, 1, 3, 1, 1, 3]",existing,1071.0,0
9742809563,[4],existing,20.0,0
1944387209,"[4, 0, 2, 4, 3]",existing,405.0,1
3646841047,"[4, 4, 5, 1, 3, 0, 4]",existing,644.0,0
9434577473,"[4, 4]",existing,20.0,1
9088955603,[4],existing,66.0,1
1242506695,"[0, 5, 1, 4, 1]",existing,625.0,0
9142347376,"[0, 4, 0, 0, 4, 5, 0, 1]",existing,80.0,0
4550556472,"[5, 1, 3, 3, 2, 2, 2, 5, 2]",existing,414.0,0
2813400367,"[4, 0]",existing,84.0,0
5636508492,"[4, 4, 4]",existing,294.0,1
7245886549,"[1, 0, 3, 1, 0, 5, 2, 5, 0, 1]",existing,190.0,0
8136947521,"[4, 1]",existing,168.0,1
4124491465,"[3, 4, 2, 2, 4, 4, 0, 1]",existing,184.0,0
9044358541,"[2, 5, 0, 0]",existing,84.0,0
8609601581,"[1, 4, 2, 3, 0, 0, 3]",new,462.0,1
9210760499,[2],existing,33.0,0
3524378041,"[5, 5]",existing,104.0,0
9279312590,"[4, 1, 2, 2, 0, 2, 0]",existing,70.0,0
1060567632,"[3, 3]",existing,104.0,0
3928281565,[2],existing,45.0,0
5590072408,"[4, 0, 4, 4]",existing,216.0,1
5612718203,[0],existing,73.0,1
3747770818,"[4, 4, 3, 4, 4]",new,615.0,1
1540741293,"[2, 2]",existing,34.0,0
6850642484,"[3, 2, 3, 2, 4]",existing,,0
3094690964,"[5, 0, 1, 2, 1, 4, 2, 1, 0, 5, 5, 3]",existing,612.0,0
4576906846,[4],new,44.0,1
8082520652,[3],existing,60.0,1
9365683802,[5],existing,10.0,0
2124057752,[1],new,149.0,1
8089008838,"[1, 3]",existing,72.0,0
2551851660,"[1, 5, 5, 1]",existing,500.0,0
4354984487,"[3, 4, 2, 4, 4, 4, 4, 4, 2]",new,117.0,1
4169242272,"[2, 4, 4, 0]",new,424.0,1
3171268085,[4],existing,109.0,0
1751453489,[5],existing,82.0,0
7616023463,"[3, 4, 1]",new,237.0,1
1032561037,"[5, 4, 0, 5, 0, 2]",existing,,0
9650425983,[4],existing,77.0,0
8311834683,"[4, 2, 2, 0, 1, 1]",existing,264.0,0
5047420144,"[0, 0, 4, 3, 0, 4, 3]",new,455.0,1
6077407968,"[2, 1, 4]",existing,123.0,1
2831913685,"[0, 3, 2, 1, 5, 1]",existing,384.0,0
2758460863,"[5, 5, 5, 4, 4]",existing,325.0,0
2555375039,"[5, 1, 2, 0, 0]",existing,505.0,0
3605357326,"[2, 5, 2, 5, 2, 0, 5, 0]",existing,736.0,0
4272761995,"[4, 3, 4, 4, 4, 2]",existing,498.0,1
4536801148,"[0, 2, 5, 0, 2]",,110.0,0
8806700525,"[1, 0, 4, 3, 3, 1]",new,642.0,1
5026545777,"[3, 1, 2, 3, 0, 3, 4]",existing,70.0,0
3470931059,"[5, 0, 5, 2]",existing,284.0,0
9876076271,"[1, 2, 4, 0]",new,168.0,1
8896085212,[1],existing,70.0,0
4281326481,"[0, 4, 4, 4]",new,168.0,1
1438191765,"[1, 5, 1, 3, 4, 0]",existing,252.0,0
9081523213,[5],existing,75.0,0
6157402587,"[2, 0, 1, 4]",existing,424.0,0
5570920148,"[3, 4, 5, 3, 0]",existing,320.0,0
2592304585,"[3, 5, 2, 5, 4, 2, 3, 3, 5, 0]",existing,200.0,0
4787534834,[2],existing,10.0,0
5695664368,"[1, 4, 5, 4]",existing,228.0,0
7852387975,[4],existing,36.0,0
8322282705,"[0, 2]",new,20.0,1
1979509850,"[5, 4, 5, 5, 2, 2]",existing,252.0,0
2581340141,[2],existing,63.0,1
6563795081,"[0, 2, 0, 2, 3]",existing,420.0,0
1878618386,"[1, 5, 4, 2, 4, 3, 3, 5, 3, 2]",existing,390.0,0
7559386085,"[2, 0, 4, 3, 1]",existing,50.0,0
6476149749,"[5, 1, 2, 1]",existing,252.0,0
1320806489,"[3, 1, 3, 3]",new,456.0,1
6897880983,[4],existing,41.0,1
8392175931,"[2, 0, 4]",existing,399.0,1
3105029100,"[2, 0, 2, 0, 2, 5, 4]",existing,133.0,0
3348773566,[1],existing,71.0,0
8324242866,[2],existing,,0
5436715911,"[4, 4, 4, 4]",new,316.0,1
6243453490,"[3, 4, 4]",existing,174.0,1
8376358170,"[1, 2, 5]",existing,78.0,0
3947324637,"[0, 1, 2, 4, 5]",existing,230.0,0
5183366153,"[1, 2, 4, 4, 4, 2, 1]",existing,210.0,0
6133870953,[3],existing,59.0,1
3692849333,"[3, 4, 3, 3, 4, 4, 4, 4, 4, 3, 4]",existing,715.0,1
2265153777,[4],existing,66.0,0
8535737398,"[0, 1, 1, 0, 0]",existing,530.0,0
1154613027,[0],existing,45.0,1
2064093583,[1],existing,48.0,0
7560056935,[4],existing,34.0,0
6200769674,"[1, 2, 5, 0, 0, 3, 1]",existing,553.0,0
9737144733,"[3, 1, 0]",new,222.0,1
9037910421,"[1, 3, 2, 2, 2, 0, 4]",existing,441.0,0
7062643737,"[0, 2, 5, 1, 2, 0, 1]",existing,497.0,0
2208832753,"[3, 0, 4, 1]",existing,96.0,0
1517721459,"[4, 0, 3, 3, 2, 2, 2, 5, 2, 5]",existing,370.0,0
1228656509,"[3, 4, 4]",existing,,1
5747802470,"[5, 4, 0, 0, 4]",existing,320.0,0
7296304117,"[2, 2, 5, 3]",existing,160.0,0
9191178363,"[4, 2, 0, 4, 4, 5, 4, 0, 2, 4]",existing,770.0,0
1579272077,"[3, 1, 2, 5]",existing,136.0,0
9988322342,"[2, 0, 0, 2, 4, 3, 4, 1]",existing,696.0,0
6252770097,[3],existing,68.0,0
9043462903,"[4, 3]",existing,178.0,0
6992197168,"[0, 5, 5, 4, 2, 2, 5, 0, 1]",existing,1242.0,0
6208387015,[1],existing,55.0,0
9108317497,"[4, 4, 3, 4, 0]",new,435.0,1
9825008470,"[4, 1, 0, 1, 4, 2, 5, 2, 1]",existing,576.0,0
5381163295,"[4, 3, 0, 1, 4, 4, 2, 3]",existing,560.0,1
2502692802,"[3, 4, 4, 1, 3, 1, 1, 4, 4]",existing,486.0,1
8367796526,"[4, 2, 1]",existing,180.0,0
4221990492,"[3, 2, 1, 1, 4, 2, 2]",existing,70.0,0
7508372170,"[2, 1]",existing,110.0,0
4251371909,[4],existing,39.0,0
3929353393,"[4, 2, 0, 2, 0]",existing,345.0,0
6088027579,"[0, 4, 1, 0]",existing,264.0,0
9523472620,"[4, 3, 4]",new,84.0,1
9126339544,"[1, 3, 2, 2]",existing,160.0,0
7579887881,[0],existing,82.0,0
5649178508,"[3, 3, 5, 0, 2, 3, 4]",existing,210.0,0
8710751976,"[4, 3, 2, 0, 5, 2, 3, 3]",existing,80.0,0
2082106685,"[4, 1, 4, 4, 4, 3, 3, 4, 2, 4, 3]",new,1001.0,1
6350570587,"[2, 4, 5, 4, 5, 3, 3, 4]",existing,584.0,0
9366170557,"[4, 4, 1, 4]",existing,456.0,1
9935605029,[3],existing,37.0,0
9284019519,"[2, 5, 5, 0, 5, 4, 2]",existing,273.0,0
9554056793,"[1, 3, 2]",existing,213.0,0
4299871813,"[4, 2, 3, 3, 2]",new,625.0,1
7051695970,"[5, 4, 0, 3, 0]",existing,275.0,0
9103041978,"[2, 3, 1]",existing,87.0,0
5662047371,"[5, 5, 2, 0, 3, 2]",existing,384.0,0
4967830348,"[3, 4, 3]",new,162.0,1
8160768493,"[3, 4, 4, 2, 3]",existing,345.0,1
4068187119,"[3, 4, 3, 1, 5, 0]",existing,348.0,0
1924787977,"[4, 4]",existing,20.0,0
9352725759,"[1, 3, 0, 3, 5]",existing,325.0,0
6829225239,[1],existing,56.0,1
3071845599,"[4, 4, 4, 3, 0, 4, 0]",new,588.0,1
7941321070,"[1, 4]",existing,50.0,1
9134785016,"[3, 4, 4, 1, 0]",existing,85.0,1
2139328216,"[3, 0]",new,92.0,1
8206323791,"[2, 4, 0]",existing,57.0,0
5288250507,"[4, 4, 2, 3]",existing,272.0,1
4497560783,"[4, 2, 5, 2, 2, 4]",existing,486.0,0
4312214833,[3],existing,10.0,0
8785645196,"[4, 5, 5, 0, 4, 2, 3]",existing,651.0,0
1774168149,[4],existing,28.0,0
1026227083,[0],existing,59.0,0
7008557108,"[1, 3, 5, 5, 0, 0]",existing,264.0,0
3037323613,"[4, 2, 5]",existing,153.0,0
2208749596,"[0, 2, 0, 2, 4, 2, 4, 2, 0]",existing,351.0,0
3966290682,"[4, 3, 4, 4]",existing,504.0,1
3206083655,"[1, 3, 3, 2, 0]",existing,50.0,0
1194639739,"[2, 3, 4, 2, 3, 4, 2]",existing,735.0,1
9527061813,"[1, 4, 2]",existing,30.0,0
5244051167,"[4, 3, 3, 3, 3, 4, 1, 0, 4]",new,810.0,1
8390216135,"[1, 4, 4, 4, 1, 3]",existing,558.0,1
3017667224,"[4, 3, 4, 4, 3, 3]",new,570.0,1
6031207266,"[3, 2, 4, 3, 1, 4, 0, 2]",new,496.0,1
5516096836,"[1, 2]",existing,226.0,0
6067862271,[1],existing,53.0,0
5536471214,"[5, 4, 1]",existing,216.0,0
8157359828,"[4, 4, 3, 1, 4, 0]",existing,306.0,1
5624639838,[5],existing,23.0,0
3112248253,"[2, 4, 0, 4, 5, 5, 3, 5]",existing,80.0,0
7696284315,"[3, 5]",existing,96.0,0
4453728905,"[4, 2, 1, 4, 3, 2]",existing,366.0,0
3314140883,"[4, 4, 2]",existing,270.0,1
4617761706,"[5, 4, 0, 0]",existing,204.0,0
5525165096,"[4, 3, 4]",new,174.0,1
2781780338,"[1, 2, 5, 2, 2, 2, 5]",existing,266.0,0
3154233896,"[4, 3]",existing,40.0,0
1298544567,[0],existing,21.0,0
9530144461,"[0, 3]",new,118.0,1
8939098373,"[1, 5, 3, 4, 1, 5, 4, 3, 1, 5]",existing,570.0,0
4455943359,"[3, 0, 3, 1, 3, 5]",existing,330.0,0
4862977282,"[0, 4, 2, 3]",existing,48.0,0
8505043659,[5],existing,101.0,0
2101724419,"[1, 1, 2, 3, 0, 4]",existing,276.0,0
4035879165,"[4, 1, 3]",new,129.0,1
9166850804,"[2, 4]",existing,56.0,0
4150272597,"[5, 1, 5, 3]",existing,,0
5793911908,"[4, 1, 2, 2]",existing,208.0,0
5441522794,"[2, 1, 4, 3, 0]",existing,65.0,0
2051803893,[1],existing,86.0,1
8703479465,"[3, 4, 0, 1]",existing,308.0,0
9718499554,"[4, 4, 4, 4]",existing,56.0,1
4657520802,"[2, 4, 3, 0, 4, 0, 3]",existing,,1
9263407297,"[2, 5, 5, 0, 1, 4]",existing,312.0,0
7116271659,"[4, 4, 4, 3, 4, 4, 0, 2]",new,840.0,1
1905926073,"[1, 4, 3, 5, 0, 1]",existing,504.0,0
1299151991,"[1, 0, 2]",existing,69.0,0
6869075051,"[5, 1, 1, 0, 2, 3, 2]",,399.0,0
7973666094,"[4, 4, 2, 2, 3, 3, 3, 3]",existing,608.0,0
9825371648,"[2, 3, 2, 3]",existing,340.0,1
9262581796,"[0, 5, 1, 3, 5, 2, 5]",existing,154.0,0
4560032446,"[0, 3, 2, 3, 4, 4, 4]",existing,497.0,1
8555583464,"[4, 3]",existing,140.0,0
7662041680,"[4, 2, 3, 0, 1, 2, 4, 3, 0, 4, 4]",existing,550.0,1
8567010695,"[5, 1, 2, 4, 1]",existing,50.0,0
6781256379,"[3, 0, 4, 4, 0, 4]",existing,750.0,1
1354887970,"[5, 3, 5, 3, 2]",existing,440.0,0
3156328765,"[1, 4, 4, 4, 1, 3, 2, 3, 0, 0]",existing,890.0,1
9078021663,[4],existing,24.0,0
1003986552,"[3, 0]",existing,126.0,0
7719449353,"[2, 1, 3, 3]",existing,200.0,0
7055667368,"[0, 0, 3, 4, 4]",,140.0,0
7473947692,[4],new,83.0,1
3866426880,"[4, 4, 3]",existing,129.0,1
2081383510,"[3, 1, 0, 0, 4, 1, 2, 4, 1]",existing,693.0,0
3242233840,"[4, 4, 4, 1, 4, 1]",existing,546.0,1
2835700775,"[3, 1]",existing,76.0,0
4785256797,[2],existing,71.0,0
7919765130,[1],existing,65.0,0
4661253441,"[4, 4, 1, 0, 0, 2, 3, 2, 2]",new,1089.0,1
8390058146,[4],existing,58.0,1
8815256046,"[0, 0, 0, 1, 1]",existing,400.0,0
5886369291,"[2, 4, 3, 3, 4, 2]",existing,522.0,0
2907056750,"[3, 4]",existing,134.0,0
7542853771,"[0, 4, 3]",existing,273.0,0
2951594265,"[3, 1, 4, 4, 0, 2, 3, 5, 4]",existing,207.0,0
2701408510,[0],existing,60.0,0
1189126968,[4],existing,91.0,1
2935870013,"[5, 4, 3]",existing,213.0,0
6632978455,"[3, 1]",existing,206.0,1
4477553380,"[5, 1, 5, 0, 4, 5]",existing,294.0,0
4550139771,"[3, 2, 5, 3]",existing,144.0,0
3393115412,"[1, 2, 0, 4, 0, 1, 1, 3]",existing,776.0,0
4452322697,[4],existing,31.0,0
1775233779,"[0, 3, 1, 2]",existing,40.0,0
3377092303,"[0, 2, 4, 2, 3, 2]",existing,60.0,0
4115218458,"[3, 1, 1, 5, 2, 0, 1, 4]",existing,152.0,0
3881357083,"[4, 4, 3]",existing,90.0,1
3616566332,[4],existing,84.0,0
3468576481,"[0, 1, 1, 3, 4, 5]",existing,384.0,0
2706730582,"[4, 5, 0]",existing,291.0,0
7573962566,"[4, 2, 2, 1, 4]",existing,145.0,0
2721608527,"[1, 0, 1, 3, 0]",existing,245.0,0
7260947093,"[3, 4, 2, 0, 0, 1, 3, 2, 3]",existing,333.0,0
3741830802,"[0, 4, 0, 1, 3, 4, 4, 4, 4, 4]",new,660.0,1
7112096837,"[3, 3, 1, 5]",existing,144.0,0
4654634028,"[2, 4, 4]",existing,453.0,1
1085715084,[5],existing,54.0,0
1759988221,"[4, 0, 2, 4, 0, 4, 2, 2, 4, 1]",existing,950.0,1
5064777435,"[5, 5, 4, 4, 2, 3, 4, 3]",existing,488.0,0
5529036996,"[4, 3, 4]",existing,93.0,1
9597893443,[1],existing,17.0,0
6717069181,"[4, 5, 2, 0]",existing,332.0,0
8466525199,"[3, 5, 2, 2, 4, 3, 5]",existing,378.0,0
1841070196,"[3, 2, 3, 1, 4, 4, 3]",existing,189.0,1
1741686061,"[1, 1, 4, 2, 5, 1, 1, 4]",existing,408.0,0
1835757026,"[1, 3, 4, 3, 4, 4, 4, 2, 4, 4]",existing,370.0,1
7432570299,"[4, 2, 0, 0]",existing,172.0,0
9530037627,[1],existing,17.0,0
1585727847,"[4, 0, 3, 4, 3]",existing,290.0,1
8465710780,"[4, 1, 4, 2]",existing,320.0,0
2299696860,"[2, 2, 0, 4, 4]",existing,320.0,0
7020468342,"[1, 2, 0, 1, 0]",existing,65.0,0
7343171572,"[2, 0, 4, 2]",existing,76.0,0
6377178105,"[2, 4, 4, 4, 0, 3]",existing,618.0,1
4906538657,[4],existing,46.0,0
8010015814,"[1, 4, 4, 1, 1, 1]",existing,438.0,0
9699343314,"[5, 5]",existing,90.0,0
7153450395,"[4, 4, 4, 1, 2]",existing,480.0,0
